1078;849;37;19;1:35.407;95407
1078;830;38;1;1:32.417;92417
1078;844;38;2;1:32.486;92486
1078;832;38;3;1:33.071;93071
1078;1;38;7;1:33.173;93173
1078;822;38;6;1:33.325;93325
1078;825;38;13;1:33.747;93747
1078;847;38;5;1:33.881;93881
1078;815;38;4;1:33.904;93904
1078;846;38;14;1:33.909;93909
1078;848;38;16;1:33.909;93909
1078;20;38;15;1:33.944;93944
1078;854;38;12;1:34.014;94014
1078;4;38;10;1:34.126;94126
1078;840;38;11;1:34.290;94290
1078;842;38;9;1:34.487;94487
1078;817;38;17;1:34.556;94556
1078;839;38;8;1:34.654;94654
1078;849;38;19;1:35.164;95164
1078;852;38;18;1:36.179;96179
1078;844;39;2;1:32.096;92096
1078;830;39;1;1:32.415;92415
1078;832;39;3;1:33.046;93046
1078;815;39;4;1:33.083;93083
1078;1;39;7;1:33.276;93276
1078;822;39;6;1:33.317;93317
1078;847;39;5;1:33.413;93413
1078;20;39;15;1:33.596;93596
1078;848;39;16;1:33.706;93706
1078;817;39;17;1:33.949;93949
1078;854;39;12;1:33.997;93997
1078;846;39;14;1:34.190;94190
1078;852;39;18;1:34.232;94232
1078;825;39;13;1:34.427;94427
1078;839;39;8;1:34.447;94447
1078;840;39;10;1:34.623;94623
1078;4;39;9;1:35.083;95083
1078;842;39;11;1:38.470;98470
1078;849;39;19;1:38.513;98513
1078;844;40;2;1:32.430;92430
1078;830;40;1;1:32.444;92444
1078;832;40;3;1:32.833;92833
1078;815;40;4;1:35.003;95003
1078;1;40;6;1:39.368;99368
1078;822;40;5;1:40.187;100187
1078;847;40;7;1:43.317;103317
1078;4;40;9;1:46.082;106082
1078;854;40;10;1:46.482;106482
1078;839;40;8;1:46.500;106500
1078;825;40;12;1:46.942;106942
1078;840;40;11;1:49.446;109446
1078;817;40;16;1:50.505;110505
1078;848;40;14;1:50.960;110960
1078;20;40;13;1:52.102;112102
1078;852;40;17;1:52.425;112425
1078;849;40;18;1:59.039;119039
1078;842;40;15;2:03.527;123527
1078;830;41;1;1:51.339;111339
1078;844;41;2;1:54.587;114587
1078;4;41;9;1:59.256;119256
1078;822;41;5;1:59.505;119505
1078;1;41;6;1:59.716;119716
1078;848;41;12;1:59.775;119775
1078;832;41;3;2:00.450;120450
1078;839;41;8;2:02.285;122285
1078;854;41;10;2:02.794;122794
1078;825;41;11;2:03.991;123991
1078;817;41;15;2:04.844;124844
1078;20;41;14;2:05.540;125540
1078;849;41;18;2:05.599;125599
1078;815;41;4;2:06.061;126061
1078;840;41;13;2:11.776;131776
1078;847;41;7;2:12.581;132581
1078;852;41;17;2:50.085;170085
1078;842;41;16;2:57.593;177593
1078;854;42;9;1:57.245;117245
1078;847;42;7;1:58.220;118220
1078;825;42;11;2:00.983;120983
1078;840;42;13;2:01.462;121462
1078;848;42;12;2:01.510;121510
1078;1;42;6;2:02.068;122068
1078;822;42;5;2:02.796;122796
1078;4;42;8;2:03.266;123266
1078;815;42;4;2:11.290;131290
1078;817;42;15;2:11.630;131630
1078;839;42;10;2:11.736;131736
1078;20;42;14;2:12.994;132994
1078;832;42;3;2:20.987;140987
1078;842;42;16;2:41.018;161018
1078;849;42;17;2:42.239;162239
1078;844;42;2;2:42.384;162384
1078;830;42;1;2:50.817;170817
1078;852;42;18;2:51.412;171412
1078;817;43;15;1:48.667;108667
1078;20;43;14;1:53.143;113143
1078;840;43;12;2:01.076;121076
1078;848;43;11;2:01.287;121287
1078;839;43;10;2:07.629;127629
1078;825;43;13;2:08.984;128984
1078;854;43;9;2:11.497;131497
1078;4;43;8;2:13.187;133187
1078;842;43;16;2:30.077;150077
1078;849;43;17;2:30.357;150357
1078;847;43;7;2:32.292;152292
1078;852;43;18;2:32.326;152326
1078;822;43;5;2:37.688;157688
1078;1;43;6;2:39.348;159348
1078;815;43;4;2:39.873;159873
1078;830;43;1;2:40.901;160901
1078;844;43;2;2:42.279;162279
1078;832;43;3;2:42.307;162307
1078;852;44;18;1:47.875;107875
1078;849;44;17;1:49.073;109073
1078;842;44;16;1:54.710;114710
1078;844;44;2;2:28.720;148720
1078;832;44;3;2:28.919;148919
1078;20;44;14;2:30.199;150199
1078;830;44;1;2:30.573;150573
1078;4;44;8;2:31.041;151041
1078;822;44;5;2:31.071;151071
1078;815;44;4;2:31.462;151462
1078;1;44;6;2:31.886;151886
1078;854;44;9;2:32.041;152041
1078;839;44;10;2:32.143;152143
1078;817;44;15;2:32.366;152366
1078;848;44;11;2:32.636;152636
1078;840;44;12;2:32.804;152804
1078;825;44;13;2:33.004;153004
1078;847;44;7;2:33.205;153205
1078;852;45;17;1:35.329;95329
1078;849;45;16;1:41.612;101612
1078;842;45;18;1:52.962;112962
1078;847;45;7;2:12.100;132100
1078;848;45;11;2:12.382;132382
1078;817;45;15;2:12.671;132671
1078;840;45;12;2:12.844;132844
1078;839;45;10;2:12.915;132915
1078;854;45;9;2:12.983;132983
1078;4;45;8;2:13.544;133544
1078;825;45;13;2:13.648;133648
1078;20;45;14;2:13.895;133895
1078;1;45;6;2:14.428;134428
1078;822;45;5;2:15.800;135800
1078;815;45;4;2:15.947;135947
1078;832;45;3;2:19.559;139559
1078;844;45;2;2:20.865;140865
1078;830;45;1;2:22.077;142077
1078;852;46;17;1:35.642;95642
1078;849;46;16;1:35.799;95799
1078;817;46;15;2:17.982;137982
1078;20;46;14;2:19.146;139146
1078;825;46;13;2:21.333;141333
1078;840;46;12;2:22.814;142814
1078;848;46;11;2:23.795;143795
1078;839;46;10;2:24.519;144519
1078;854;46;9;2:25.392;145392
1078;4;46;8;2:25.482;145482
1078;847;46;7;2:26.998;146998
1078;1;46;6;2:28.673;148673
1078;822;46;5;2:29.458;149458
1078;815;46;4;2:29.861;149861
1078;832;46;3;2:31.279;151279
1078;830;46;1;2:31.378;151378
1078;844;46;2;2:31.384;151384
1078;844;47;2;1:33.856;93856
1078;830;47;1;1:33.959;93959
1078;849;47;16;1:34.575;94575
1078;852;47;17;1:34.587;94587
1078;832;47;3;1:34.872;94872
1078;815;47;4;1:35.078;95078
1078;1;47;6;1:35.586;95586
1078;817;47;13;1:35.761;95761
1078;822;47;5;1:35.879;95879
1078;847;47;7;1:35.944;95944
1078;20;47;12;1:35.944;95944
1078;4;47;8;1:36.239;96239
1078;854;47;9;1:36.595;96595
1078;839;47;10;1:36.676;96676
1078;848;47;11;1:36.751;96751
1078;825;47;14;1:37.486;97486
1078;840;47;15;1:39.782;99782
1078;830;48;1;1:32.397;92397
1078;844;48;2;1:32.707;92707
1078;832;48;3;1:33.286;93286
1078;815;48;4;1:33.375;93375
1078;847;48;7;1:33.508;93508
1078;822;48;5;1:33.558;93558
1078;1;48;6;1:33.888;93888
1078;852;48;17;1:34.267;94267
1078;849;48;16;1:34.327;94327
1078;4;48;8;1:34.362;94362
1078;854;48;9;1:34.374;94374
1078;839;48;10;1:34.437;94437
1078;840;48;15;1:34.599;94599
1078;20;48;12;1:34.937;94937
1078;848;48;11;1:34.959;94959
1078;817;48;13;1:35.622;95622
1078;825;48;14;1:35.665;95665
1078;844;49;2;1:31.850;91850
1078;830;49;1;1:32.292;92292
1078;832;49;3;1:32.571;92571
1078;815;49;4;1:32.601;92601
1078;847;49;6;1:33.567;93567
1078;839;49;10;1:33.704;93704
1078;1;49;5;1:33.742;93742
1078;840;49;14;1:33.754;93754
1078;20;49;11;1:33.786;93786
1078;852;49;16;1:33.788;93788
1078;854;49;9;1:33.841;93841
1078;4;49;8;1:33.960;93960
1078;817;49;13;1:34.468;94468
1078;825;49;15;1:35.001;95001
1078;849;49;17;1:35.274;95274
1078;822;49;7;1:35.629;95629
1078;848;49;12;1:35.758;95758
1078;830;50;1;1:31.878;91878
1078;844;50;2;1:32.150;92150
1078;832;50;3;1:32.862;92862
1078;815;50;4;1:32.886;92886
1078;852;50;16;1:33.451;93451
1078;20;50;11;1:33.479;93479
1078;854;50;9;1:34.200;94200
1078;839;50;10;1:34.372;94372
1078;825;50;14;1:34.427;94427
1078;848;50;12;1:34.450;94450
1078;847;50;5;1:34.586;94586
1078;4;50;8;1:34.731;94731
1078;817;50;13;1:34.855;94855
1078;849;50;17;1:34.983;94983
1078;822;50;7;1:35.047;95047
1078;840;50;15;1:35.225;95225
1078;1;50;6;1:35.579;95579
1078;844;51;2;1:31.981;91981
1078;830;51;1;1:32.050;92050
1078;847;51;5;1:32.362;92362
1078;815;51;4;1:32.643;92643
1078;832;51;3;1:32.736;92736
1078;1;51;6;1:32.970;92970
1078;852;51;16;1:33.318;93318
1078;840;51;15;1:33.630;93630
1078;817;51;13;1:33.738;93738
1078;825;51;14;1:33.743;93743
1078;822;51;7;1:33.791;93791
1078;848;51;12;1:33.877;93877
1078;20;51;11;1:34.298;94298
1078;839;51;10;1:34.572;94572
1078;849;51;17;1:34.697;94697
1078;4;51;8;1:34.765;94765
1078;854;51;9;1:34.932;94932
1078;830;52;1;1:32.037;92037
1078;844;52;2;1:32.260;92260
1078;847;52;5;1:32.375;92375
1078;832;52;3;1:32.839;92839
1078;1;52;6;1:33.109;93109
1078;852;52;16;1:33.312;93312
1078;840;52;15;1:33.312;93312
1078;817;52;13;1:33.365;93365
1078;825;52;14;1:33.511;93511
1078;848;52;12;1:33.563;93563
1078;815;52;4;1:33.798;93798
1078;854;52;9;1:33.880;93880
1078;822;52;7;1:33.920;93920
1078;4;52;8;1:34.170;94170
1078;839;52;10;1:34.197;94197
1078;20;52;11;1:34.217;94217
1078;849;52;17;1:34.301;94301
1078;830;53;1;1:31.456;91456
1078;844;53;2;1:31.488;91488
1078;815;53;4;1:31.956;91956
1078;832;53;3;1:32.225;92225
1078;852;53;16;1:33.093;93093
1078;4;53;8;1:33.331;93331
1078;1;53;6;1:33.503;93503
1078;822;53;7;1:33.516;93516
1078;20;53;9;1:33.631;93631
1078;848;53;12;1:33.637;93637
1078;817;53;13;1:33.978;93978
1078;849;53;17;1:34.169;94169
1078;839;53;11;1:34.572;94572
1078;854;53;10;1:34.849;94849
1078;825;53;14;1:35.088;95088
1078;840;53;15;1:35.122;95122
1078;847;53;5;1:35.294;95294
1078;830;54;1;1:31.361;91361
1078;844;54;2;1:31.781;91781
1078;832;54;3;1:31.802;91802
1078;815;54;4;1:31.819;91819
1078;847;54;5;1:32.783;92783
1078;1;54;6;1:33.160;93160
1078;4;54;8;1:33.420;93420
1078;839;54;9;1:33.523;93523
1078;822;54;7;1:33.587;93587
1078;852;54;14;1:34.105;94105
1078;849;54;15;1:35.040;95040
1078;848;54;10;1:35.190;95190
1078;825;54;11;1:35.227;95227
1078;840;54;12;1:35.369;95369
1078;817;54;13;1:38.531;98531
1078;854;54;16;1:51.020;111020
1078;20;54;17;1:59.970;119970
1078;830;55;1;1:31.750;91750
1078;844;55;2;1:31.844;91844
1078;832;55;3;1:31.894;91894
1078;815;55;4;1:31.971;91971
1078;847;55;5;1:32.244;92244
1078;1;55;6;1:32.941;92941
1078;852;55;14;1:33.035;93035
1078;839;55;9;1:33.267;93267
1078;4;55;8;1:33.441;93441
1078;822;55;7;1:33.509;93509
1078;817;55;13;1:33.572;93572
1078;840;55;12;1:33.840;93840
1078;848;55;10;1:33.983;93983
1078;825;55;11;1:34.021;94021
1078;849;55;15;1:34.800;94800
1078;854;55;16;2:01.556;121556
1078;830;56;1;1:31.740;91740
1078;832;56;3;1:31.790;91790
1078;815;56;4;1:31.863;91863
1078;847;56;5;1:32.195;92195
1078;844;56;2;1:32.444;92444
1078;1;56;6;1:32.942;92942
1078;839;56;9;1:33.163;93163
1078;822;56;7;1:33.184;93184
1078;854;56;16;1:33.205;93205
1078;817;56;11;1:33.265;93265
1078;4;56;8;1:33.344;93344
1078;848;56;10;1:33.637;93637
1078;852;56;14;1:33.690;93690
1078;849;56;15;1:34.401;94401
1078;840;56;12;1:35.307;95307
1078;825;56;13;1:36.634;96634
1078;830;57;1;1:31.458;91458
1078;832;57;3;1:32.044;92044
1078;854;57;15;1:32.528;92528
1078;847;57;5;1:32.771;92771
1078;844;57;2;1:33.114;93114
1078;815;57;4;1:33.202;93202
1078;839;57;9;1:33.259;93259
1078;840;57;12;1:33.432;93432
1078;848;57;10;1:33.447;93447
1078;1;57;6;1:33.461;93461
1078;822;57;7;1:33.520;93520
1078;817;57;11;1:33.613;93613
1078;4;57;8;1:33.884;93884
1078;852;57;13;1:35.133;95133
1078;849;57;14;1:35.588;95588
1079;844;1;1;1:28.746;88746
1079;830;1;2;1:29.739;89739
1079;847;1;3;1:30.987;90987
1079;815;1;4;1:32.215;92215
1079;832;1;5;1:32.878;92878
1079;854;1;6;1:34.018;94018
1079;822;1;7;1:34.684;94684
1079;817;1;8;1:35.429;95429
1079;839;1;9;1:35.905;95905
1079;846;1;10;1:36.471;96471
1079;852;1;11;1:37.032;97032
1079;842;1;12;1:37.540;97540
1079;20;1;13;1:37.914;97914
1079;840;1;14;1:38.434;98434
1079;4;1;15;1:39.123;99123
1079;848;1;16;1:39.503;99503
1079;855;1;17;1:39.840;99840
1079;849;1;18;1:40.512;100512
1079;1;1;19;1:55.147;115147
1079;825;1;20;2:15.888;135888
1079;830;2;2;1:27.509;87509
1079;844;2;1;1:27.627;87627
1079;815;2;4;1:27.791;87791
1079;847;2;3;1:27.831;87831
1079;832;2;5;1:28.431;88431
1079;854;2;6;1:29.013;89013
1079;822;2;7;1:29.460;89460
1079;817;2;8;1:29.663;89663
1079;839;2;9;1:29.962;89962
1079;846;2;10;1:30.317;90317
1079;852;2;11;1:30.603;90603
1079;842;2;12;1:30.898;90898
1079;4;2;15;1:30.932;90932
1079;20;2;13;1:30.959;90959
1079;840;2;14;1:31.063;91063
1079;849;2;18;1:31.197;91197
1079;855;2;17;1:31.212;91212
1079;848;2;16;1:31.252;91252
1079;825;2;20;1:53.833;113833
1079;1;2;19;1:55.134;115134
1079;844;3;1;1:27.198;87198
1079;1;3;19;1:27.495;87495
1079;825;3;20;1:27.537;87537
1079;830;3;2;1:27.574;87574
1079;847;3;3;1:27.900;87900
1079;815;3;4;1:27.942;87942
1079;832;3;5;1:28.145;88145
1079;822;3;7;1:28.709;88709
1079;817;3;8;1:29.280;89280
1079;854;3;6;1:29.329;89329
1079;839;3;9;1:29.434;89434
1079;842;3;12;1:29.831;89831
1079;852;3;11;1:29.864;89864
1079;846;3;10;1:29.870;89870
1079;20;3;13;1:30.090;90090
1079;855;3;16;1:30.169;90169
1079;840;3;14;1:30.490;90490
1079;4;3;15;1:30.573;90573
1079;849;3;18;1:31.102;91102
1079;848;3;17;1:31.561;91561
1079;830;4;2;1:27.601;87601
1079;844;4;1;1:27.671;87671
1079;825;4;20;1:27.693;87693
1079;815;4;4;1:28.119;88119
1079;832;4;5;1:28.127;88127
1079;847;4;3;1:28.177;88177
1079;1;4;19;1:28.327;88327
1079;822;4;6;1:28.499;88499
1079;839;4;9;1:29.087;89087
1079;852;4;11;1:29.457;89457
1079;842;4;12;1:29.589;89589
1079;4;4;15;1:29.627;89627
1079;846;4;10;1:29.647;89647
1079;817;4;8;1:29.651;89651
1079;855;4;16;1:29.824;89824
1079;20;4;13;1:29.876;89876
1079;840;4;14;1:29.978;89978
1079;848;4;17;1:30.224;90224
1079;849;4;18;1:30.425;90425
1079;854;4;7;1:30.600;90600
1079;844;5;1;1:27.891;87891
1079;830;5;2;1:27.937;87937
1079;825;5;20;1:28.240;88240
1079;832;5;5;1:28.385;88385
1079;847;5;3;1:28.503;88503
1079;815;5;4;1:28.534;88534
1079;839;5;8;1:28.992;88992
1079;822;5;6;1:28.999;88999
1079;4;5;14;1:29.174;89174
1079;1;5;19;1:29.321;89321
1079;846;5;10;1:29.915;89915
1079;842;5;12;1:29.981;89981
1079;854;5;7;1:30.017;90017
1079;852;5;11;1:30.038;90038
1079;20;5;13;1:30.074;90074
1079;855;5;16;1:30.451;90451
1079;848;5;17;1:30.495;90495
1079;849;5;18;1:30.854;90854
1079;817;5;9;1:30.979;90979
1079;840;5;15;1:31.223;91223
1079;844;6;1;1:27.427;87427
1079;830;6;2;1:27.761;87761
1079;832;6;5;1:28.613;88613
1079;847;6;3;1:28.655;88655
1079;815;6;4;1:28.708;88708
1079;839;6;7;1:28.760;88760
1079;825;6;20;1:28.784;88784
1079;822;6;6;1:28.984;88984
1079;1;6;19;1:28.986;88986
1079;846;6;10;1:29.796;89796
1079;842;6;12;1:29.945;89945
1079;817;6;9;1:29.981;89981
1079;852;6;11;1:30.018;90018
1079;4;6;14;1:30.389;90389
1079;20;6;13;1:30.450;90450
1079;855;6;15;1:30.711;90711
1079;854;6;8;1:30.939;90939
1079;848;6;17;1:31.250;91250
1079;849;6;18;1:31.335;91335
1079;840;6;16;1:31.457;91457
1079;844;7;1;1:27.897;87897
1079;830;7;2;1:28.070;88070
1079;815;7;4;1:28.456;88456
1079;847;7;3;1:28.740;88740
1079;1;7;19;1:29.147;89147
1079;825;7;20;1:29.243;89243
1079;822;7;5;1:29.508;89508
1079;4;7;13;1:29.656;89656
1079;839;7;6;1:29.725;89725
1079;846;7;9;1:30.165;90165
1079;852;7;10;1:30.320;90320
1079;854;7;7;1:30.338;90338
1079;817;7;8;1:30.399;90399
1079;855;7;15;1:30.865;90865
1079;842;7;12;1:31.338;91338
1079;849;7;18;1:31.340;91340
1079;848;7;17;1:31.389;91389
1079;840;7;16;1:31.490;91490
1079;20;7;14;1:31.635;91635
1079;832;7;11;1:43.795;103795
1079;844;8;1;1:27.782;87782
1079;830;8;2;1:28.115;88115
1079;815;8;4;1:28.703;88703
1079;847;8;3;1:28.892;88892
1079;822;8;5;1:29.083;89083
1079;1;8;19;1:29.086;89086
1079;839;8;6;1:29.294;89294
1079;825;8;20;1:29.590;89590
1079;846;8;9;1:29.859;89859
1079;832;8;11;1:30.090;90090
1079;817;8;8;1:30.159;90159
1079;852;8;10;1:30.237;90237
1079;854;8;7;1:30.320;90320
1079;855;8;15;1:30.614;90614
1079;4;8;13;1:30.653;90653
1079;20;8;14;1:30.720;90720
1079;842;8;12;1:30.773;90773
1079;840;8;16;1:30.867;90867
1079;848;8;17;1:31.244;91244
1079;849;8;18;1:31.341;91341
1079;844;9;1;1:28.364;88364
1079;1;9;19;1:28.606;88606
1079;815;9;3;1:29.475;89475
1079;847;9;2;1:29.504;89504
1079;822;9;5;1:29.517;89517
1079;4;9;12;1:29.669;89669
1079;846;9;8;1:29.795;89795
1079;839;9;6;1:29.822;89822
1079;825;9;20;1:30.216;90216
1079;832;9;11;1:30.381;90381
1079;852;9;10;1:30.644;90644
1079;854;9;7;1:30.732;90732
1079;855;9;15;1:30.975;90975
1079;20;9;14;1:31.100;91100
1079;840;9;16;1:31.220;91220
1079;849;9;18;1:31.727;91727
1079;842;9;13;1:31.738;91738
1079;848;9;17;1:31.741;91741
1079;817;9;9;1:31.767;91767
1079;830;9;4;1:36.463;96463
1079;1;10;19;1:28.558;88558
1079;844;10;1;1:28.721;88721
1079;830;10;4;1:29.262;89262
1079;847;10;2;1:29.420;89420
1079;815;10;3;1:29.546;89546
1079;822;10;5;1:29.630;89630
1079;825;10;20;1:29.636;89636
1079;839;10;6;1:29.671;89671
1079;846;10;7;1:29.857;89857
1079;852;10;10;1:30.872;90872
1079;840;10;15;1:31.320;91320
1079;20;10;12;1:31.398;91398
1079;817;10;9;1:31.519;91519
1079;848;10;17;1:31.667;91667
1079;849;10;18;1:31.817;91817
1079;854;10;8;1:32.107;92107
1079;4;10;13;1:34.566;94566
1079;832;10;11;1:34.685;94685
1079;855;10;16;1:34.924;94924
1079;842;10;14;1:35.542;95542
1079;844;11;1;1:28.976;88976
1079;822;11;5;1:29.147;89147
1079;830;11;3;1:29.192;89192
1079;1;11;19;1:29.331;89331
1079;847;11;2;1:29.528;89528
1079;839;11;6;1:29.666;89666
1079;825;11;20;1:29.855;89855
1079;846;11;7;1:30.049;90049
1079;20;11;11;1:30.561;90561
1079;815;11;4;1:30.777;90777
1079;840;11;12;1:30.851;90851
1079;854;11;8;1:30.888;90888
1079;849;11;13;1:31.592;91592
1079;852;11;9;1:33.713;93713
1079;848;11;14;1:34.915;94915
1079;817;11;10;1:35.648;95648
1079;832;11;15;1:45.810;105810
1079;842;11;17;1:46.890;106890
1079;4;11;16;1:47.116;107116
1079;855;11;18;1:47.447;107447
1079;832;12;11;1:27.632;87632
1079;855;12;17;1:28.415;88415
1079;844;12;1;1:28.677;88677
1079;1;12;18;1:28.746;88746
1079;4;12;13;1:28.932;88932
1079;847;12;2;1:29.014;89014
1079;830;12;3;1:29.055;89055
1079;822;12;5;1:29.414;89414
1079;842;12;16;1:29.513;89513
1079;825;12;20;1:29.543;89543
1079;815;12;4;1:29.571;89571
1079;839;12;6;1:29.693;89693
1079;20;12;9;1:30.542;90542
1079;840;12;10;1:30.736;90736
1079;846;12;7;1:32.651;92651
1079;849;12;12;1:34.853;94853
1079;854;12;8;1:34.895;94895
1079;817;12;15;1:47.813;107813
1079;848;12;19;1:48.446;108446
1079;852;12;14;1:48.500;108500
1079;844;13;1;1:28.375;88375
1079;852;13;12;1:28.956;88956
1079;817;13;13;1:29.034;89034
1079;1;13;17;1:29.037;89037
1079;832;13;10;1:29.103;89103
1079;822;13;5;1:29.267;89267
1079;848;13;18;1:29.340;89340
1079;4;13;11;1:29.343;89343
1079;815;13;2;1:29.348;89348
1079;825;13;20;1:29.792;89792
1079;855;13;16;1:29.842;89842
1079;842;13;15;1:30.112;90112
1079;840;13;8;1:30.433;90433
1079;20;13;7;1:30.444;90444
1079;830;13;4;1:32.379;92379
1079;847;13;3;1:32.390;92390
1079;839;13;6;1:33.395;93395
1079;846;13;9;1:47.090;107090
1079;854;13;14;1:49.062;109062
1079;849;13;19;1:49.125;109125
1079;832;14;8;1:27.967;87967
1079;844;14;1;1:28.495;88495
1079;852;14;11;1:28.671;88671
1079;854;14;14;1:29.048;89048
1079;1;14;17;1:29.167;89167
1079;815;14;2;1:29.176;89176
1079;842;14;15;1:29.332;89332
1079;817;14;13;1:29.366;89366
1079;855;14;16;1:29.488;89488
1079;848;14;18;1:29.639;89639
1079;825;14;20;1:29.778;89778
1079;849;14;19;1:29.800;89800
1079;4;14;12;1:29.992;89992
1079;20;14;6;1:30.653;90653
1079;846;14;10;1:30.999;90999
1079;822;14;3;1:33.231;93231
1079;840;14;9;1:34.527;94527
1079;830;14;5;1:45.251;105251
1079;847;14;4;1:45.382;105382
1079;839;14;7;1:46.958;106958
1079;830;15;4;1:27.317;87317
1079;847;15;3;1:27.631;87631
1079;832;15;8;1:28.067;88067
1079;844;15;1;1:28.386;88386
1079;839;15;7;1:28.845;88845
1079;855;15;15;1:29.120;89120
1079;846;15;9;1:29.179;89179
1079;852;15;10;1:29.201;89201
1079;1;15;16;1:29.215;89215
1079;815;15;2;1:29.283;89283
1079;817;15;12;1:29.387;89387
1079;842;15;14;1:29.404;89404
1079;854;15;13;1:29.453;89453
1079;4;15;11;1:29.508;89508
1079;849;15;19;1:29.680;89680
1079;825;15;20;1:29.835;89835
1079;848;15;17;1:30.237;90237
1079;20;15;6;1:30.948;90948
1079;822;15;5;1:47.922;107922
1079;840;15;18;1:49.072;109072
1079;847;16;3;1:28.016;88016
1079;830;16;4;1:28.085;88085
1079;832;16;8;1:28.318;88318
1079;822;16;5;1:28.392;88392
1079;844;16;1;1:28.512;88512
1079;840;16;17;1:28.761;88761
1079;839;16;7;1:29.026;89026
1079;852;16;10;1:29.230;89230
1079;815;16;2;1:29.234;89234
1079;846;16;9;1:29.313;89313
1079;1;16;16;1:29.642;89642
1079;855;16;15;1:29.711;89711
1079;4;16;11;1:29.740;89740
1079;854;16;13;1:29.815;89815
1079;817;16;12;1:29.861;89861
1079;842;16;14;1:29.868;89868
1079;849;16;19;1:29.995;89995
1079;20;16;6;1:30.370;90370
1079;848;16;18;1:31.254;91254
1079;825;16;20;1:31.431;91431
1079;830;17;4;1:28.130;88130
1079;847;17;3;1:28.149;88149
1079;822;17;5;1:28.276;88276
1079;844;17;1;1:28.377;88377
1079;839;17;6;1:28.689;88689
1079;840;17;17;1:28.888;88888
1079;852;17;10;1:29.295;89295
1079;832;17;8;1:29.416;89416
1079;846;17;9;1:29.496;89496
1079;855;17;15;1:29.587;89587
1079;4;17;11;1:29.620;89620
1079;817;17;12;1:29.864;89864
1079;1;17;16;1:29.873;89873
1079;842;17;14;1:29.961;89961
1079;825;17;20;1:30.010;90010
1079;854;17;13;1:30.113;90113
1079;849;17;19;1:30.593;90593
1079;848;17;18;1:31.213;91213
1079;20;17;7;1:31.784;91784
1079;815;17;2;1:32.728;92728
1079;844;18;1;1:28.099;88099
1079;832;18;7;1:28.192;88192
1079;847;18;2;1:28.317;88317
1079;830;18;3;1:28.336;88336
1079;840;18;17;1:28.532;88532
1079;822;18;5;1:28.537;88537
1079;839;18;6;1:28.997;88997
1079;846;18;9;1:29.216;89216
1079;852;18;10;1:29.249;89249
1079;854;18;13;1:29.688;89688
1079;855;18;15;1:29.745;89745
1079;4;18;11;1:29.783;89783
1079;842;18;14;1:30.089;90089
1079;817;18;12;1:30.118;90118
1079;1;18;16;1:30.181;90181
1079;849;18;19;1:30.305;90305
1079;825;18;20;1:30.358;90358
1079;848;18;18;1:31.167;91167
1079;20;18;8;1:31.338;91338
1079;815;18;4;1:45.488;105488
1079;815;19;4;1:27.169;87169
1079;830;19;3;1:27.954;87954
1079;847;19;2;1:28.030;88030
1079;822;19;5;1:28.389;88389
1079;832;19;7;1:28.476;88476
1079;844;19;1;1:28.800;88800
1079;839;19;6;1:28.888;88888
1079;840;19;17;1:29.025;89025
1079;854;19;12;1:29.215;89215
1079;846;19;9;1:29.621;89621
1079;4;19;11;1:29.681;89681
1079;852;19;10;1:29.691;89691
1079;1;19;16;1:30.070;90070
1079;825;19;20;1:30.199;90199
1079;842;19;14;1:30.447;90447
1079;20;19;8;1:30.470;90470
1079;855;19;15;1:30.566;90566
1079;849;19;19;1:30.851;90851
1079;817;19;13;1:31.258;91258
1079;848;19;18;1:31.396;91396
1079;815;20;4;1:27.312;87312
1079;847;20;2;1:28.255;88255
1079;830;20;3;1:28.275;88275
1079;822;20;5;1:28.550;88550
1079;832;20;7;1:28.728;88728
1079;844;20;1;1:28.899;88899
1079;839;20;6;1:29.122;89122
1079;840;20;17;1:29.374;89374
1079;852;20;10;1:29.430;89430
1079;4;20;11;1:29.820;89820
1079;846;20;9;1:29.942;89942
1079;854;20;12;1:30.038;90038
1079;817;20;13;1:30.123;90123
1079;855;20;15;1:30.247;90247
1079;842;20;14;1:30.364;90364
1079;1;20;16;1:30.443;90443
1079;825;20;20;1:30.563;90563
1079;20;20;8;1:30.645;90645
1079;849;20;19;1:31.860;91860
1079;848;20;18;1:31.912;91912
1079;815;21;4;1:27.383;87383
1079;830;21;3;1:28.094;88094
1079;847;21;2;1:28.123;88123
1079;822;21;5;1:28.613;88613
1079;832;21;7;1:29.122;89122
1079;839;21;6;1:29.237;89237
1079;852;21;9;1:29.778;89778
1079;825;21;20;1:29.849;89849
1079;4;21;11;1:29.888;89888
1079;840;21;17;1:29.964;89964
1079;846;21;8;1:30.024;90024
1079;854;21;12;1:30.042;90042
1079;817;21;13;1:30.173;90173
1079;849;21;18;1:30.343;90343
1079;855;21;15;1:30.375;90375
1079;1;21;16;1:30.480;90480
1079;842;21;14;1:30.531;90531
1079;848;21;19;1:32.144;92144
1079;844;21;1;1:33.256;93256
1079;20;21;10;1:34.637;94637
1079;815;22;4;1:27.419;87419
1079;847;22;2;1:28.137;88137
1079;822;22;5;1:28.189;88189
1079;830;22;3;1:28.207;88207
1079;846;22;8;1:28.880;88880
1079;832;22;7;1:28.971;88971
1079;839;22;6;1:29.169;89169
1079;852;22;9;1:29.485;89485
1079;4;22;10;1:29.737;89737
1079;855;22;13;1:30.033;90033
